Agreement Number,Disbursement Date,Loan Amount,Number of Ornaments,Gross Auction Weight of Ornaments(gm),Auction Date,Auction Place,Branch Address
P78KGOL8601588,27-Jul-23,16598,1,4.7,17-Oct-24,ROHRU,
P78KGOL8739958,09-Aug-23,141317,1,36,17-Oct-24,ROHRU,
P83QGOL8768613,11-Aug-23,48619,3,12.29,16-Oct-24,Ropar - Bela Road,"FIRST FLOOR BELA ROAD, BEANT SINGH AMAN NAGAR PART-2 NEAR BANK OF INDIA/PAUL MARCHANTS, ROPARRUPNAGAR, PUNJAB 140001"
PER3SGL8544067,21-Jul-23,93311,3,23.6,16-Oct-24,Rourkela - Koel Nagar,"Ground Floor, D-28, D Block, Koel Nagar, Rourkela Odisha 769014"
PER3SGL8552975,22-Jul-23,186547,7,49.9,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8594238,26-Jul-23,50299,2,12.75,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8595210,26-Jul-23,60699,1,15.1,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8607405,27-Jul-23,10799,1,3,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8619498,28-Jul-23,23399,1,6.1,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8672569,03-Aug-23,11499,1,2.95,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8685176,04-Aug-23,51299,3,13.17,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8709329,07-Aug-23,14099,1,3.7,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8715476,07-Aug-23,24099,1,7.5,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8714658,07-Aug-23,42896,3,11.28,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8739089,09-Aug-23,38099,2,10.06,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8777000,12-Aug-23,162194,5,41.1,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8796890,14-Aug-23,28299,2,8.3,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8794832,14-Aug-23,183420,4,47.14,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8789487,14-Aug-23,30000,1,7.6,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8814232,16-Aug-23,35799,1,10.2,16-Oct-24,Rourkela - Koel Nagar,
PER3SGL8836853,18-Aug-23,9757,1,3.1,16-Oct-24,Rourkela - Koel Nagar,
P13PGOL5591433,27-Sep-22,100125,3,30.77,17-Oct-24,SABALGARH,"1ST FLOOR MANDI SECTOR NO - 3, WARD NO - 4 NEAR CENTRAL BANK OF INDIA, SABALGARH, MP - 476229"
P13PGOL5744781,17-Oct-22,290149,2,90.1,17-Oct-24,SABALGARH,
P91HSGL7888320,23-May-23,25599,1,7.3,18-Oct-24,Sadasivpet - Rachaiah Nagar,3-8-21/1 MANASA NILAYAM RACHAIAH NAGAR SADASIVAPET - 502291
PCX6SGL8335522,03-Jul-23,15099,1,3.9,18-Oct-24,Sadasivpet - Rachaiah Nagar,
PCX6SGL8513007,19-Jul-23,27899,1,7,18-Oct-24,Sadasivpet - Rachaiah Nagar,
PCX6SGL8656755,01-Aug-23,37099,1,9.3,18-Oct-24,Sadasivpet - Rachaiah Nagar,
PCX6SGL8790398,14-Aug-23,50299,1,16.6,18-Oct-24,Sadasivpet - Rachaiah Nagar,
P585GOL8724097,08-Aug-23,57699,4,23,16-Oct-24,SAGAR - PARKOTA,
PCX7SGL8550602,22-Jul-23,77799,1,19.31,21-Oct-24,Sahadnagar - Venkateswara Colony,FIRST FLOOR 19-177/1/2/3 GSR COMPLEX VENKATESWARA COLONY OLD NH-7 SHADNAGAR - 509216 TS
PCX7SGL8567479,24-Jul-23,66299,1,20.7,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCX7SGL8617523,28-Jul-23,39318,1,9.81,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCX7SGL8687906,04-Aug-23,72299,1,23.4,21-Oct-24,Sahadnagar - Venkateswara Colony,
P22DSGL8694312,05-Aug-23,140000,3,38.1,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCX7SGL8752594,10-Aug-23,227262,5,59.18,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCX7SGL8763677,11-Aug-23,80299,1,19.88,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCX7SGL8779975,12-Aug-23,12299,1,3.25,21-Oct-24,Sahadnagar - Venkateswara Colony,
P22DSGL8827573,17-Aug-23,49061,1,14.28,21-Oct-24,Sahadnagar - Venkateswara Colony,
P22DSGL8835514,18-Aug-23,188243,1,50.4,21-Oct-24,Sahadnagar - Venkateswara Colony,
PCU9SGL8554611,22-Jul-23,17799,1,4.8,15-Oct-24,Salem - Meyyanur Bypass Road,19 HARISH COMPLEX FIRST FLOOR OPP TO VIDYA MANDIR MEYYANUR BYPASS RD SALEM
PED8SGL8678442,03-Aug-23,55899,1,14.1,21-Oct-24,Salem - Omalur,"9/115, First Floor, Above Poorvika Mobiles, Near Busstand, Salem Main Road, Omalur-636455, Salem DT"
PED8SGL8724945,08-Aug-23,127152,1,31.5,21-Oct-24,Salem - Omalur,
PED8SGL8756949,10-Aug-23,79099,3,20.13,21-Oct-24,Salem - Omalur,
PGN9SGL8594241,26-Jul-23,15450,2,4.07,18-Oct-24,Salepur - Main Road,"ASHIRBAD COMPLEX, FIRST FLOOR, MAIN ROAD, SALEPUR-754202 ORISSA 754202 ORISSA"
PGN9SGL8602129,27-Jul-23,20599,2,5.3,18-Oct-24,Salepur - Main Road,
PW08SGL8657664,01-Aug-23,37695,3,9.81,18-Oct-24,Salepur - Main Road,
PGN9SGL8693897,05-Aug-23,11099,1,2.84,18-Oct-24,Salepur - Main Road,
PW08SGL8707488,07-Aug-23,36867,1,9.21,18-Oct-24,Salepur - Main Road,
PGN9SGL8788504,14-Aug-23,51299,2,12.9,18-Oct-24,Salepur - Main Road,
PGN9SGL8812444,16-Aug-23,11799,2,3.11,18-Oct-24,Salepur - Main Road,
PGN9SGL8837585,18-Aug-23,105126,2,34.36,18-Oct-24,Salepur - Main Road,
PC28GOL8550557,22-Jul-23,37429,1,46.39,14-Oct-24,SALUMBAR,1ST FLOOR ABOVE SBI BANK UDAIPUR BANSWARA ROAD NEAR GOVT HIGHER SECONDARY SCHOOL SALUMBER DIST UDAIPUR PIN CODE 313027
PC28GOL8573396,24-Jul-23,136884,2,103.999,14-Oct-24,SALUMBAR,
PC28GOL8709815,07-Aug-23,56859,2,94.212,14-Oct-24,SALUMBAR,
PC28GOL8711524,07-Aug-23,153904,6,147.166,14-Oct-24,SALUMBAR,
PC28GOL8722875,08-Aug-23,70559,1,25.41,14-Oct-24,SALUMBAR,
PC28GOL8724586,08-Aug-23,12229,1,3.44,14-Oct-24,SALUMBAR,
PC28GOL8728525,08-Aug-23,19490,1,6.158,14-Oct-24,SALUMBAR,
PC28GOL8809081,16-Aug-23,78559,1,25.653,14-Oct-24,SALUMBAR,
PC48GOL8530887,20-Jul-23,68299,2,24.97,14-Oct-24,Samakhiali - New Bus stand,"Ground Floor, Shop 8,9 New Bus stand, Samkhiyali, Bhachau District kutch Gujarat -370150"
PEX3GOL8696706,05-Aug-23,500599,4,127.16,16-Oct-24,Samana - Main Road,"Ground Floor , Adjoining AXIS Bank,Old HDFC bank Building,  Main Road, Near Babu Ram petrol Pump, Samana-147101 (Punjab)"
PAE9PFI8666512,02-Aug-23,84601,2,22.08,17-Oct-24,SANGAL,
PAE9PFI8730558,08-Aug-23,18599,1,5.51,17-Oct-24,SANGAL,
PEN7GOL8551918,22-Jul-23,40399,1,11.1,14-Oct-24,Sangamner - Navin Nagar Road,"1ST FLOOR, TULSI COMPLEX, VIDYANAGAR, SANGAMNER, 422605"
PEN7GOL8566885,24-Jul-23,163996,5,41.1,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8581267,25-Jul-23,21199,1,5.34,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8582550,25-Jul-23,23699,2,6.06,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8676917,03-Aug-23,102523,2,28.6,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8711401,07-Aug-23,17299,1,4.37,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8711797,07-Aug-23,39199,1,9.77,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8762126,11-Aug-23,21099,2,5.4,14-Oct-24,Sangamner - Navin Nagar Road,
PEN7GOL8838686,18-Aug-23,40399,2,10.22,14-Oct-24,Sangamner - Navin Nagar Road,
P4D3SGL8682457,04-Aug-23,90308,1,37.39,14-Oct-24,SANGAREDDY,DOOR NO 10 24 2 1ST FLOOR BESIDE KS BAKERS NEAR POTHIREDDYPALLY CHOWRASTA SANGAREDDY 502001
P4D3SGL8722983,08-Aug-23,58299,3,15.47,14-Oct-24,SANGAREDDY,
P4D3SGL8750052,10-Aug-23,94112,1,23.3,14-Oct-24,SANGAREDDY,
P4D3SGL8818971,17-Aug-23,24299,1,11.47,14-Oct-24,SANGAREDDY,
PF30GOL8789186,14-Aug-23,552919,2,143.17,15-Oct-24,Sangaria - Court Road,"GROUND FLOOR PLOT NO 17 OPPOSITE BANK OF BARODA, COURT ROAD, SANGARIA 335063 RAJASTHAN"
PEN8GOL8696865,05-Aug-23,21899,2,5.75,22-Oct-24,Sangli - Panchamukhi Maruti Road,"PRESTIGE HOUSE, CIVIL HOSPITAL CHOWK, SANGLI - 416416"
PEN8GOL8767955,11-Aug-23,19399,1,4.95,22-Oct-24,Sangli - Panchamukhi Maruti Road,
PUB5PFI8727245,08-Aug-23,247206,2,102.4,22-Oct-24,SARADHANA,"GROUND FLOOR NEAR COPRATIVE BEAWAR ROAD, SARADHANA-305206 RAJASTHAN"
P87HGOL8655943,01-Aug-23,48643,1,12.38,16-Oct-24,Sardulgarh - Mansa Road,"Bajaj Finance Limited, Upper Ground Floor, Opposite Chilling Centre, Near Auto Market & Punjab Diagnostic Centre, Main Sirsa-Mansa Road, Sardulgarh - 151507, District-Mansa"
PG23PFI5752810,18-Oct-22,6800,1,2.08,11-Oct-24,SARVANI,"BAJAJ FINANCE LTD SARAVANI GAM NAVANAGAR STREET, SARAVANI GAM NAVANAGAR STREET, TA-CHIKHLI,DIST-NAVSARI, SARAVANI - 396540"
PG23PFI6374988,05-Jan-23,6049,1,1.76,11-Oct-24,SARVANI,
PG23PFI7568574,26-Apr-23,7099,1,2,11-Oct-24,SARVANI,
PG23PFI8223223,22-Jun-23,6819,1,2.2,11-Oct-24,SARVANI,
PCQ4GOL8530095,20-Jul-23,121545,1,31.158,21-Oct-24,Satana - Malegaon Road,MAYUR COMPLEX GROUND FLOOR MALEGAON ROAD OPP HDFC BANK SATANA 423301
PCQ4GOL8592281,26-Jul-23,190434,3,47.95,21-Oct-24,Satana - Malegaon Road,
PCQ4GOL8808145,16-Aug-23,165598,1,42.12,21-Oct-24,Satana - Malegaon Road,
PCQ4GOL8836159,18-Aug-23,150080,3,48.25,21-Oct-24,Satana - Malegaon Road,
PCQ5GOL8687151,04-Aug-23,40399,1,10.1,14-Oct-24,Satara - Radika Road,Ground floor Radika road near taluka police station Satara – 415001
PCQ5GOL8684500,04-Aug-23,28399,1,8.1,14-Oct-24,Satara - Radika Road,
PCX8SGL8674851,03-Aug-23,24099,1,6.15,16-Oct-24,Sathupalli - Super Market,
PCX8SGL8683021,04-Aug-23,120544,2,30.12,16-Oct-24,Sathupalli - Super Market,
PCX8SGL8699049,05-Aug-23,20099,1,5.06,16-Oct-24,Sathupalli - Super Market,
PCX8SGL8730054,08-Aug-23,80599,1,20.01,16-Oct-24,Sathupalli - Super Market,
PCX8SGL8727908,08-Aug-23,23099,1,5.8,16-Oct-24,Sathupalli - Super Market,
PCX8SGL8749505,10-Aug-23,39599,1,10,16-Oct-24,Sathupalli - Super Market,
PCP2GOL8723266,08-Aug-23,110632,2,31.18,22-Oct-24,Satna - Rewa Road,"1st Floor Amrut Compelx Rewa Road Near, Bus Stand Satna , Madhya Pradesh - 485001"
PGR6PRN8750162,10-Aug-23,12229,1,4,22-Oct-24,SEDWA,"Ground Floor, NH 925, Bakasar-Barmer Road, Near SBI Bank, Sedwa, Rajasthan - 344704"
PGR6PRN8796257,14-Aug-23,241199,2,422.3,22-Oct-24,SEDWA,
PCP3GOL8796536,14-Aug-23,35299,2,9.91,21-Oct-24,Sehore - Sekdakhedi Road,GROUND FLOOR SECHDAKHEDI ROAD OPPOSITE HERO MOTOR CYCLE SHOWROOM SEHORE MADHYA PRADESH 466001
PG59PFI8721580,08-Aug-23,116906,4,30.05,22-Oct-24,SHAHA,"Bajaj Finanace Limited, C/O Bhausaheb Jadhav Ground Floor, Shah Dudh Utpadak Sanstha At Post Shah District- Nashik Maharashtra – 422104"
P4N1GOL8662158,02-Aug-23,228919,5,57.75,11-Oct-24,SHAHADA,
P4N1GOL8794579,14-Aug-23,32200,1,8.03,11-Oct-24,SHAHADA,
P6E0GOL8629659,29-Jul-23,55193,3,14.25,18-Oct-24,SHAHDOL,GROUND FLOOR BALPURBA CHOCK NEAR NEW BUS STAND BESIDE BANK OF MAHARASHTRA SHAHDOL M P PIN 484001
P6E0GOL8657847,01-Aug-23,100120,2,25.5,18-Oct-24,SHAHDOL,
P6E0GOL8668110,02-Aug-23,9799,1,2.6,18-Oct-24,SHAHDOL,
P6E0GOL8768115,11-Aug-23,80160,1,20.8,18-Oct-24,SHAHDOL,
P97CGOL8605843,27-Jul-23,33429,1,9.5,16-Oct-24,SHAHPURA RAJASTHAN,GROUND FLOOR WEL COME PLAZA OPP HDFC BANK BESIDE JIO OFFICE BUS STAND SHAHPURA 311404 DIST BHILWARA RJ
P97CGOL8727969,08-Aug-23,34887,3,18.2,16-Oct-24,SHAHPURA RAJASTHAN,
P97CGOL8728247,08-Aug-23,33032,1,20.36,16-Oct-24,SHAHPURA RAJASTHAN,
P97CGOL8806408,16-Aug-23,73928,2,30.8,16-Oct-24,SHAHPURA RAJASTHAN,
PY30SGL8527313,20-Jul-23,30299,1,9,15-Oct-24,SHAMSHABAD,BAJAJ FINANCE LTD 20 115 GROUND FLOOR R B NAGAR NEAR RTC BUST STAND RANGA REDDY DISTRICT SHAMSHABAD SHAMSHABAD
PY30SGL8570746,24-Jul-23,115138,1,29.2,15-Oct-24,SHAMSHABAD,
PY30SGL8591818,26-Jul-23,19599,1,5,15-Oct-24,SHAMSHABAD,
PY30SGL8726962,08-Aug-23,30299,1,7.95,15-Oct-24,SHAMSHABAD,
PY30SGL8819045,17-Aug-23,110332,1,30.51,15-Oct-24,SHAMSHABAD,
P38CGOL8570164,24-Jul-23,8299,1,2.56,17-Oct-24,SHEOPUR - SHIVPURI ROAD,Ground Floor Garg House Shivpuri Road Near Choki Dhani Sheopur Madhya Pradesh MP PIN 476337
P38CGOL8612909,28-Jul-23,50299,1,12.8,17-Oct-24,SHEOPUR - SHIVPURI ROAD,
P38CGOL8626810,29-Jul-23,11299,1,3.4,17-Oct-24,SHEOPUR - SHIVPURI ROAD,
P38CGOL8639468,31-Jul-23,57299,1,14.55,17-Oct-24,SHEOPUR - SHIVPURI ROAD,
P38CGOL8713195,07-Aug-23,68621,1,20.55,17-Oct-24,SHEOPUR - SHIVPURI ROAD,
PCA1SGL8539299,21-Jul-23,76499,2,19.11,18-Oct-24,Shimoga - Amir Ahmmed Circle,
PCA1SGL8675541,03-Aug-23,59799,3,15.28,18-Oct-24,Shimoga - Amir Ahmmed Circle,
PCA1SGL8698428,05-Aug-23,75299,2,20.28,18-Oct-24,Shimoga - Amir Ahmmed Circle,
PGK2GOL8611880,28-Jul-23,5699,1,1.6,14-Oct-24,Shirpur - Balaji Mandir,"BAJAJ FINANCE LIMITED, 1ST FLOOR, PATIL PLAZA, NEAR BANK OF MAHARASHTRA, NEAR BALAJI MANDIR, SHIRPUR, MAHARASHTRA 425405"
PGK2GOL8672796,03-Aug-23,31399,1,8,14-Oct-24,Shirpur - Balaji Mandir,
PGK2GOL8699758,05-Aug-23,76399,1,19.25,14-Oct-24,Shirpur - Balaji Mandir,
PGK2GOL8696915,05-Aug-23,213006,1,53.3,14-Oct-24,Shirpur - Balaji Mandir,
PGK2GOL8777564,12-Aug-23,14399,1,3.8,14-Oct-24,Shirpur - Balaji Mandir,
PGK2GOL8842689,18-Aug-23,10399,1,2.95,14-Oct-24,Shirpur - Balaji Mandir,
P4Z1GOL8765575,11-Aug-23,19356,1,5.21,11-Oct-24,SHIRUR,1ST FLOOR LOKHANDE HEIGHTS RAM GALLI NEAR SAKHI MATCHING NAGAR PUNE ROAD TAL SHIRUR DIST PUNE 412210
PEH3GOL8641623,31-Jul-23,8099,1,2.49,14-Oct-24,Shivpuri - AB Raod,GROUND FLOOR NEAR JHANSI TIRAHA AB RAOD SHIVPURI-473551
PEH3GOL8773897,12-Aug-23,10299,1,3,14-Oct-24,Shivpuri - AB Raod,
PEH3GOL8789030,14-Aug-23,104825,1,37.2,14-Oct-24,Shivpuri - AB Raod,
PU65GOL8567018,24-Jul-23,17399,1,4.6,14-Oct-24,SHRIGONDA,"1 St Floor,Ganjore Tower, Dound Jamkhed Road, Opp.Idbi Bank Srigonda 413701 (Maharastra)"
PU65GOL8763525,11-Aug-23,9074,1,2.85,14-Oct-24,SHRIGONDA,
PU65GOL8789677,14-Aug-23,23851,1,7.9,14-Oct-24,SHRIGONDA,
PGM8SGL8541953,21-Jul-23,18099,1,5,18-Oct-24,Siddipet - Medak Road,"#11-1-152, 1ST FLOOR, KV COMPLEX, OPP JOYALUKKAS, BESIDE UNION"
PGM8SGL8551042,22-Jul-23,29099,1,7.4,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8550531,22-Jul-23,21399,1,5.9,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8640246,31-Jul-23,235482,3,69.2,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8641081,31-Jul-23,26299,1,6.6,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8709343,07-Aug-23,49299,2,12.5,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8764652,11-Aug-23,17097,1,4.51,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8827089,17-Aug-23,18051,1,4.84,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8826268,17-Aug-23,14199,1,3.71,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8828082,17-Aug-23,19230,1,4.93,18-Oct-24,Siddipet - Medak Road,
PGM8SGL8835732,18-Aug-23,24272,1,6.47,18-Oct-24,Siddipet - Medak Road,
P28GGOL7957441,29-May-23,21099,1,5.26,21-Oct-24,Sihor - Sarvaiya Complex,1ST FLOOR SARVAIYA COMPLEX ABOVE UNION BANK OF INDIA BESIDE CORPORATION BANKIIFL OFFICE SIHORE TALUKA DIST BHAVNAGAR GUJ SIHORE GUJARAT GUJARAT
P28GGOL8024641,05-Jun-23,9599,1,2.67,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8190463,19-Jun-23,40299,2,10.04,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8503945,18-Jul-23,19099,3,5.14,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8656284,01-Aug-23,221042,4,56.63,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8707197,07-Aug-23,14959,1,5.08,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8712063,07-Aug-23,42299,1,10.76,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8741318,09-Aug-23,8837,1,2.95,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8774244,12-Aug-23,65299,2,16.88,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8825831,17-Aug-23,19299,2,5.07,21-Oct-24,Sihor - Sarvaiya Complex,
P28GGOL8833232,18-Aug-23,11648,1,3.2,21-Oct-24,Sihor - Sarvaiya Complex,
P4E0GOL8554444,22-Jul-23,40175,1,11.9,18-Oct-24,SIKAR,"STATION ROAD, NEAR FAGALWA PETROL PUMP, SIKAR - 332001 ABOVE IDBI BANK STATION ROAD NEAR FAGALWA PETROL PUMP SIKAR 332001"
P4E0GOL8566519,24-Jul-23,10729,1,2.82,18-Oct-24,SIKAR,
P4E0GOL8594565,26-Jul-23,8229,1,10.5,18-Oct-24,SIKAR,
P4E0GOL8643686,31-Jul-23,28229,1,18,18-Oct-24,SIKAR,
P4E0GOL8655371,01-Aug-23,231563,1,59,18-Oct-24,SIKAR,
P4E0GOL8662755,02-Aug-23,10229,1,5.1,18-Oct-24,SIKAR,
P4E0GOL8700523,05-Aug-23,118732,2,31.58,18-Oct-24,SIKAR,
P4E0GOL8715075,07-Aug-23,153904,1,44.35,18-Oct-24,SIKAR,
P4E0GOL8716049,07-Aug-23,70555,1,26.63,18-Oct-24,SIKAR,
P4E0GOL8711895,07-Aug-23,66559,1,17.1,18-Oct-24,SIKAR,
P4E0GOL8814359,16-Aug-23,131062,2,33.83,18-Oct-24,SIKAR,
P4E0GOL8813787,16-Aug-23,59951,1,19,18-Oct-24,SIKAR,
P18IGOL8629014,29-Jul-23,56705,1,14.2,14-Oct-24,Sikar - Bajaj Road,"1ST FLOOR YASH TOWER NR SAMRAT CINEMA NR SAMRAT CINEMA ,BAJAJ ROAD, SIKAR - 332001"
P18IGOL8656841,01-Aug-23,10229,1,3.2,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8665491,02-Aug-23,162059,1,206.1,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8676976,03-Aug-23,17229,2,15.4,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8688671,04-Aug-23,50359,1,28.5,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8727417,08-Aug-23,65559,1,16.6,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8755335,10-Aug-23,53182,1,31.6,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8774143,12-Aug-23,32229,1,8.6,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8792890,14-Aug-23,8127,1,2.1,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8827766,17-Aug-23,18176,1,4.8,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8828093,17-Aug-23,85170,4,56.5,14-Oct-24,Sikar - Bajaj Road,
P18IGOL8834408,18-Aug-23,13086,1,3.5,14-Oct-24,Sikar - Bajaj Road,
PB51GOL8550497,22-Jul-23,50999,2,12.9,15-Oct-24,Silvassa - Main Road,GROUND FLOOR OFFICE NO 05 SHRADDHA COMPLEX NEAR CITY HEAR HOSPITAL SILVASSA 396230
PB51GOL8583497,25-Jul-23,11299,1,2.9,15-Oct-24,Silvassa - Main Road,
PB51GOL8684711,04-Aug-23,24299,2,6.25,15-Oct-24,Silvassa - Main Road,
PB51GOL8834951,18-Aug-23,22699,1,5.7,15-Oct-24,Silvassa - Main Road,
PZ21GOL8639396,31-Jul-23,30229,1,7.9,21-Oct-24,SINGHANA,1ST FLOOR BAGRI COMPLEX NEAR BHOWANA CHORAYA SINGHANA DISTRICT JHUNJHUNU PIN CODE 333516
PZ21GOL8655435,01-Aug-23,10005,1,2.57,21-Oct-24,SINGHANA,
PZ21GOL8724532,08-Aug-23,10429,1,3.78,21-Oct-24,SINGHANA,
PZ21GOL8789242,14-Aug-23,91199,2,25.04,21-Oct-24,SINGHANA,
PZ21GOL8823477,17-Aug-23,5229,1,18.47,21-Oct-24,SINGHANA,
PZ21GOL8836777,18-Aug-23,10429,1,13.7,21-Oct-24,SINGHANA,
PB66SGL8593116,26-Jul-23,202000,4,50.5,14-Oct-24,Sircilla - Main Road,"First floor,D No 2-5-51,2-5-52,2-5-53,2-5-54 ,Blolck 1, On Main road, Opp Old Bus Stand, Sircilla, Telangana - 505301"
PB66SGL8667541,02-Aug-23,184421,6,74.8,14-Oct-24,Sircilla - Main Road,
PB66SGL8685322,04-Aug-23,33639,3,9.4,14-Oct-24,Sircilla - Main Road,
PB66SGL8711952,07-Aug-23,22095,3,6,14-Oct-24,Sircilla - Main Road,
PB66SGL8741872,09-Aug-23,40099,1,10,14-Oct-24,Sircilla - Main Road,
PB66SGL8741770,09-Aug-23,9658,1,2.5,14-Oct-24,Sircilla - Main Road,
PB66SGL8743021,09-Aug-23,85628,2,24.7,14-Oct-24,Sircilla - Main Road,
PB66SGL8753438,10-Aug-23,151022,2,42.3,14-Oct-24,Sircilla - Main Road,
PB66SGL8754192,10-Aug-23,15099,1,4.5,14-Oct-24,Sircilla - Main Road,
PB66SGL8790919,14-Aug-23,90108,1,22.5,14-Oct-24,Sircilla - Main Road,
PB66SGL8825468,17-Aug-23,113336,3,28.3,14-Oct-24,Sircilla - Main Road,
PB66SGL8836832,18-Aug-23,43299,3,11.9,14-Oct-24,Sircilla - Main Road,
PB66SGL8834271,18-Aug-23,66677,2,16.6,14-Oct-24,Sircilla - Main Road,
P6Q4SGL8715055,07-Aug-23,80799,2,20.7,16-Oct-24,Sivaganga - South Raja Street,"1st Floor, No 41/36 ,First Floor, Near Thangamayil Street, South Raja Street, Sivaganga – 630561."
PCV1SGL8700298,05-Aug-23,406187,2,104.8,16-Oct-24,Sivakasi - PKN Road,SKS VILLA FIRST FLOOR 940/D PKN ROAD SIVAKASI- 626123
P80QGOL8552319,22-Jul-23,162135,5,77.032,16-Oct-24,Sojat - Waterworks Road,"Bajaj Finance Ltd. ,Ground Floor, Geloth Complex, Waterworks road ,Above Siyaram Steel Sojat City, District: Pali,Rajasthan -306104"
P80QGOL8625650,29-Jul-23,396971,3,267.194,16-Oct-24,Sojat - Waterworks Road,
P80QGOL8706933,07-Aug-23,15429,1,4.998,16-Oct-24,Sojat - Waterworks Road,
P80QGOL8736279,09-Aug-23,17447,1,6.855,16-Oct-24,Sojat - Waterworks Road,
P5V0GOL8580502,25-Jul-23,218141,2,57.15,16-Oct-24,Solan - Mall Road,"Sahni Complex, 1st floor, Above- Oppo Mobile shop, Opp- Govt Girl"
P5V0GOL8779575,12-Aug-23,504297,6,139,16-Oct-24,Solan - Mall Road,
P5V0GOL8808288,16-Aug-23,6399,1,1.68,16-Oct-24,Solan - Mall Road,
P453GOL8723576,08-Aug-23,20199,2,6.59,11-Oct-24,Solapur - Hotagi Road,"GROUND FLOOR, UNITY ARCADE, PLOT NO 149/2A/3/2, HOTAGI ROAD, OPP SANCHAR PRESS, MAJREWADI, SOLAPUR - 413003"
P17IGOL8542260,21-Jul-23,16999,1,4.3,16-Oct-24,Solapur - Shukravar peth,"First Floor, CTS No 4476/A, Muncipla House No.676, Shukravar peth, Parallel to vijapur ves to Manik Chowk main road, Solapur 413005"
P17IGOL8762636,11-Aug-23,10199,1,2.7,16-Oct-24,Solapur - Shukravar peth,
P17IGOL8777244,12-Aug-23,98418,3,24.55,16-Oct-24,Solapur - Shukravar peth,
PG58PFI8765095,11-Aug-23,19699,1,5.06,21-Oct-24,SOMTHANE,"Bajaj Finanace Limited, C/O Bharat Kokate Ground Floor, Somthane Grampanchayat At Post Somthane Tq- Sinnar District- Nashik ,Maharashtra - 422210"
PER6GOL8807835,16-Aug-23,13299,1,4.12,22-Oct-24,Sonipat - Sector Fourteen Market,"Ground floor, SCF-06, Sec-14, Near- Kotak Mahindra Bank, Muthoot Finance, Opp- Moter Market, Main Market, Sonipat, Haryana- 131001"
PEM6GOL8601820,27-Jul-23,11740,1,3,11-Oct-24,Sriganganagar - Sukhadiya Circle,"SHOP NO46 SUKHADIYA SHOPPING CENTRE, SRIGANGAGNAGAR 335001"
PEM6GOL8835303,18-Aug-23,21529,1,5.5,11-Oct-24,Sriganganagar - Sukhadiya Circle,
PBW5SGL8750915,10-Aug-23,59099,1,14.7,16-Oct-24,Srikakulam - Ramalaxman Junction,
